


/* Required labels
;80,85,$;NLPosSentimentConceptStop;typeAttribute;marker for end of Concept expansion;0;;Path(End,PositiveSentiment)
;80,85,$;NLNegSentimentConceptStop;typeAttribute;marker for end of Concept expansion;0;;Path(End,NegativeSentiment)
;80,85,$;NLPosSentimentConceptBegin;typeAttribute;marker for start of Concept expansion;0;;Path(Begin,PositiveSentiment)
;80,85,$;NLNegSentimentConceptBegin;typeAttribute;marker for start of Concept expansion;0;;Path(Begin,NegativeSentiment)
;80,85,$;NLSentimentconvertor;typeAttribute;minder, weinig for sentiment reversion;0;;

;85;NLNegPosSent;typeAttribute;marker for sentiment marker in negation scope;0;;
;85;NLNegNegSent;typeAttribute;marker for sentiment marker in negation scope;0;;

;60,63,70,80;NLList;typeAttribute;attribute for items in an enumeration;0;;
;1,60,70,$;NLNoList;typeAttribute;attribute for items that are not part of an enumeration;0;;

;63,80,85;NLPBegin;typeAttribute;beginning of phrase;0;;
;63,85;NLPEnd;typeAttribute;end of phrase;0;;
;80;NLCBegin;typeAttribute;beginning of concept, for attribute expansion;0;;

;40;NLSingular;typeAttribute;singular form;0;;
;40;NLPlural;typeAttribute;plural form;0;;
;1,40,80;NLNPcomp;typeAttribute;element of noun phrase;0;;
;40,80;NLWithZo;typeAttribute;marker for joined lexreps with 'zo';0;;



