
/* This file requires rewriting of ß to ss in prepro.csv, but no rewriting of ä, ö and ü.
/* It recognizes input with ä, ö, ü as well as with ae, oe, ue.

/* special characters:
;;-;;DEKomma;DEHyphen
;;,;;DEKomma;

;;:;;DEDoppelpunkt;Punctuation;
;;*;;DELayout;
;;/ die grünen;;DECon;
;;\( oder \);;DECon;
;;% mehr;;DECon;
;;+;;DERel;
;;=;;DERel;

/* lexreps with B or E:
;;B angesichts;;SBegin;-;DEPrep;
;;B mittels;;SBegin;-;DEPrep;
;;oder nicht E;;DEAdv;DEAdvNonrelevant;Join;-;SEnd;
;;oder auch nicht E;;DEAdv;DEAdvNonrelevant;Join;Join;-;SEnd;


;;abgespaltet;;DEPart;
;;abgespeckt;;DEPart;
;;abgespeckten;;DEAttradj;
;;abgespeichert;;DEPart;
;;abgespeist;;DEPart;
;;abgesperrt;;DEPart;
;;abgespielt;;DEPart;
;;abgesprochen;;DEPart;
;;abgesprochenen;;DEAttradj;
;;abgesprungen;;DEPart;
;;abgestammt;;DEPart;
;;abgestanden;;DEPart;
;;abgestattet;;DEPart;
;;abgesteckt;;DEPart;
;;abgestellt;;DEPart;
;;abgestellten;;DEAttradj;
;;abgestempelt;;DEPart;
;;abgestiegen;;DEPart;
;;abgestimmt;;DEPart;
;;abgestimmte;;DEAttradj;
;;abgestimmten;;DEAttradj;
;;abgestossen;;DEPart;
;;abgestraft;;DEPart;
;;abgestrichen;;DEPart;
;;abgestritten;;DEPart;
;;abgestürzt;;DEPart;
;;abgestürzte;;DEAttradj;
;;abgestürzten;;DEAttradj;
;;abgestuft;;DEPart;
;;abgesucht;;DEPart;
;;abgesunken;;DEPart;
;;abgetan;;DEPart;
;;abgetaucht;;DEPart;
;;abgetippt;;DEPart;
;;abgetötet;;DEPart;
;;abgetragen;;DEPart;
;;abgetrennt;;DEPart;
;;abgetrennten;;DEAttradj;
;;abgetreten;;DEPart;
;;abgetrieben;;DEPart;
;;abgeurteilt;;DEPart;
;;abgewägt;;DEPart;
;;abgewählt;;DEPart;
;;abgewählte;;DEAttradj;
;;abgewählten;;DEAttradj;
;;abgewälzt;;DEPart;
;;abgewandelt;;DEPart;
;;abgewandert;;DEPart;
;;abgewandt;;DEPart;
;;abgewann;;DERel;
;;abgewannen;;DERel;
;;abgewartet;;DEPart;
;;abgewechselt;;DEPart;
;;abgewehrt;;DEPart;
;;abgewehrte;;DEAttradj;
;;abgewehrtem;;DEAttradj;
;;abgewehrten;;DEAttradj;
;;abgewehrter;;DEAttradj;
;;abgewehrtes;;DEAttradj;
;;abgewendet;;DEPart;
;;abgewertet;;DEPart;
;;abgewichen;;DEPart;
