/* Default labels
;5,10,$;JPne;typeOther;label for the character ね which can be an ending particle or non-particle;0;;
;5,10,$;JPno;typeRelation;label for the character の which can be a particle or non-particle;0;;
;5,10,13,$;JPha;typeOther;label for the character は which can be a particle or non-particle;0;;
;5,10,$;JPba;typeOther;label for the character ば, which can be a particle or non-particle;0;;
;5,10,$;JPhi;typeOther;label for the character ひ;0;;
;5,10,$;JPbi;typeOther;label for the character び which can be a Verb Ending or something else;0;;
;5,10,$;JPbu;typeOther;label for the character ぶ which can be a Verb Ending or something else;0;;
;5,10,$;JPhe;typeRelation;label for the character へ, which can be a particle or non-particle;0;;
;5,10,$;JPbe;typeOther;label for the character べ;0;;
;5,10,$;JPho;typeConcept;Label for the character ほ;0;;
;5,10,$;JPbo;typeOther;Label for the Character ぼ;0;;
;5,10,$;JPma;typeOther;label for the character ま which can be Verb Ending or something else;0;;
;5,10,$;JPmi;typeRelation;label for the character み which can be an Adjectival Verb ending or something else;0;;
;5,10,$;JPmu;typeOther;label for the character む which can be Verb Ending or something else;0;;
;5,10,$;JPme;typeRelation;label for the character め which can be Verb Ending or something else;0;;
;5,10,$;JPmo;typeOther;label for the character も which can be a particle or non-particle;0;;
;5,10,$;JPya;typeRelation;label for the character や which can be a particle or non-particle;0;;
;5,10,$;JPyu;typeOther;Label for the character ゆ;0;;
;5,10,$;JPyo;typeOther;label for the character よ which can be an Ending Particle or something else;0;;
;5,10,13,$;JPra;typeOther;label for the character ら which can be part of an Auxiliary Verb or something else;0;;
;5,10,$;JPri;typeOther;label for the character り which can be a Verb Ending or something else;0;;
;5,10,$;JPru;typeOther;label for the character る which can be a Verb Ending or something else;0;;
;5,10,$;JPre;typeOther;label for the character れ which can be a Verb Ending or something else;0;;
;5,10,$;JPro;typeOther;label for the character ろ which can be a Verb Ending or something else;0;;
;5,10,$;JPwa;typeOther;label for the character わ which can be an Ending Particle or something else;0;;
;5,10,$;JPn;typeOther;label for the character ん which can be a verb ending or something else;0;;

/* Multi-Character Hiragana (prior to disambiguation)
;5,10,$;JPHiragana;typeConcept;Label for all Hiragana characters;0;;
;5,10,$;JParu;typeRelation;label for the phrase ある which can be a Verb or something else;0;;
;5,10,$;JPita;typeRelation;label for the phrase いた which can be a Verb stem or something else;0;;
;5,10,$;JPitara;typeRelation;label for the phrase いたら;0;;
;5,10,$;JPima;typeRelation;label for the phrase いま which can be an Adverb or something else;0;;
;5,10,$;JPuchi;typeOther;label for the phrase うち which can be a Non-Independent Noun or something else;0;;
;5,10,$;JPgata;typeOther;label for the phrase がた which can be an Adjectival Verb Suffix or something else;0;;
;5,10,$;JPkatsu;typeRelation;label for the phrase かつ which can be a Conjunction or something else;0;;
;5,10,$;JPkatta;typeRelation;label for the phrase かった which can be an Adjectival Verb ending or something else;0;;
;5,10,$;JPkattara;typeRelation;label for the phrase かったら which can be an Adjectival Verb ending or something else;0;;
;5,10,$;JPkara;typeRelation;label for the phrase から which can be a particle or non-particle;0;;
;5,10,$;JPkaru;typeRelation;Label for the phrase かる;0;;
;5,10,$;JPkereba;typeRelation;label for the phrase ければ which can be an Adjectival Verb ending or something else;0;;
;5,10,$;JPkou;typeRelation;label for the phrase こう which can be a Verb Ending or something else;0;;
;5,10,$;JPkoso;typeOther;label for the phrase こそ which is a Particle or something else;0;;
;5,10,$;JPkoto;typeOther;label for the phrase こと which can be a Non-Independent Noun or something else;0;;
;5,10,$;JPkoro;typeOther;Label for the phrase ころ;0;;
;5,10,$;JPshika;typeOther;label for the phrase しか, which is a Particle or something else;0;;
;5,10,$;JPshikanai;typeRelation;Label for the Phrase しかない;0;;
;5,10,$;JPshita;typeRelation;label for the phrase した, which, together sith と, can be an Adjectival Noun TARI ending or something else;0;;
;5,10,$;JPshitara;typeRelation;Label for the phrase したら, which is likely a Verb Ending;0;;
;5,10,$;JPshitari;typeRelation;Label for the phrase したり, which is likely a Verb Ending;0;;
;5,10,$;JPshite;typeRelation;Label for the phrase して, which is likely a Verb Ending;0;;
;5,10,$;JPjimai;typeConcept;Label for the phrase じまい;0;;
;5,10,$;JPja;typeOther;Label for the phrase じゃ;0;;
;5,$;JPsugi;typeRelation;Label for the phrase すぎ;0;;
;5,$;JPsuru;typeRelation;Label for the phrase する;0;;
;5,10,$;JPsei;typeOther;Label for the word せい;0;;
;5,10,$;JPsou;typeOther;label for the phrase そう;0;;
;5,10,$;JPsouda;typeRelation;label for the phrase そうだ;0;;
;5,10,$;JPsouna;typeRelation;label for the phrase そうな which can be an Adjectival Noun ending or something else;0;;
;5,10,$;JPsouni;typeRelation;label for the phrase そうに;0;;
;5,10,$;JPtai;typeRelation;label for the phrase たい which can be a Verb Ending or something else;0;;
;5,10,$;JPdaga;typeRelation;label for the phrase だが;0;;
;5,10,$;JPdake;typeRelation;Label for the phrase だけ;0;;
;5,10,$;JPdatta;typeOther;label for the character だった, which can be an Adjectival Noun ending or something else;0;;
;5,10,$;JPtame;typeRelation;label for the phrase ため;0;;
;5,10,$;JPtara;typeOther;label for the phrase たら;0;;
;5,10,$;JPtari;typeOther;label for the phrase たり;0;;
;5,10,$;JPtaru;typeOther;label for the phrase たる, which can be an Adjectival Noun TARI ending or something else;0;;
;5,10,$;JPdarou;typeRelation;label for the word だろう, which can be an Adjectival Noun ending or something else;0;;
;5,10,$;JPtsuki;typeOther;label for the phrase つき, which can be a VerbNoun or something else;0;;
;5,10,$;JPtsutsu;typeRelation;label for the phrase つつ which can be a conjunctive particle or something else;0;;
;5,10,$;JPtte;typeOther;label for the word って, which can be a Verb Ending or something else;0;;
;5,10,$;JPtsume;typeOther;label for the word つめ, which can be VerbOther or something else;0;;
;5,10,$;JPtsumori;typeOther;label for the phrase つもり;0;;
;5,10,$;JPdekinai;typeOther;label for the phrase できない meaning "cannot be done";0;;
;5,10,$;JPdesu;typeRelation;label for the word です and its variation such as でした, ですね, etc.;0;;
;5,10,$;JPdeno;typeRelation;label for the phrase での, which can act like a preposition or something else;0;;
;5,10,$;JPdeha;typeRelation;Label for the phrase では;0;;
;5,10,$;JPdemo;typeRelation;label for the word でも, which can be a Conjunction or something else;0;;
;5,10,$;JPtoiu;typeBeginEndRelation;label for the word という and its variation such as といった, etc.;0;;
;5,10,$;JPtoo;typeRelation;Label for the phrase とお which can be VerbStem or AdjVStem;0;;
;5,10,$;JPtokoro;typeOther;label for the word ところ;0;;
;5,7,$;JPtoshita;typeRelation;Label for the phrase とした;0;;
;5,10,$;JPtoshite;typeRelation;label for the phrase として;0;;
;5,10,$;JPtome;typeRelation;Label for the phrase とめ, which can be a VerbOther or something else;0;;
;5,10,$;JPtomo;typeOther;label for the phrase とも;0;;
;5,10,$;JPtori;typeRelation;label for the phrase とり;0;;
;5,10,$;JPnai;typeRelation;label for the word ない which can be an Adjective or Verb/Adjective Suffix;0;;
;5,10,$;JPnao;typeRelation;olabel for the word なお;0;;
;5,10,$;JPnakattara;typeRelation;label for the phrase なかったら which can be an Adjectival Verb ending or something else;0;;
