

/* Variants of unified labels
;1,35;FRIgnoreTime;typeAttribute;extra label for IgnoreTime to use in other phases;0;;
;1,64;FRAddExpansion;typeAttribute;to mark that expansion should be added in later phase;0;;
;1,33,35,37;FRQuantity;typeAttribute;words expressing a quantity;0;;
;1,35;FRAfterA;typeAttribute;words used after 'à' in a time indication;0;;
;1,65;FRIndirectObject;typeAttribute;to mark indirect object as exception for measurement expansion;0;;

;33,35,37,40,65;FRNummodifier;typeAttribute;près de, plus de etc.;0;;
;37;FROperator;typeAttribute;"<" and ">";0;;
;1,33;FRSeul;typeAttribute;all forms of 'seul';0;;
;1,40;FRMoreLess;typeAttribute;extra label for 'le(s)/la plus', 'le(s)/la moins';0;;
;1,33;FRMoreLessThan;typeAttribute;extra label for 'plus', 'moins', 'inférieur', 'supérieur' etc. combined with 'de' or 'à';0;;
;1,33,35,37,40;FRComp;typeAttribute;extra label for comparatives;0;;
;1,50;FRTout;typeAttribute;extra label for all forms of 'tout';0;;
;1,35,40;FRToutLe;typeAttribute;extra label for 'tous les' etc.;0;;
;40;FRPartPlusA;typeAttribute;participles that become relation before 'à/au/aux';0;;
;40;FRRelConPlusA;typeAttribute;relation/concept that becomes relation before 'à/au/aux';0;;
;1,37;FRColon;typeAttribute;colon;0;;

;80,$;FRPosSentiment;typeAttribute;for sentiment markers;0;;Entity(PositiveSentiment)
;80,$;FRPosSentimentBegin;typeAttribute;for sentiment markers;0;;Path(Begin,PositiveSentiment)
;$;FRPosSentimentStop;typeAttribute;for sentiment markers;0;;Path(End,PositiveSentiment)
;80,$;FRNegSentiment;typeAttribute;for sentiment markers;0;;Entity(NegativeSentiment)
;80,$;FRNegSentimentBegin;typeAttribute;for sentiment markers;0;;Path(Begin,NegativeSentiment)
;$;FRNegSentimentStop;typeAttribute;for sentiment markers;0;;Path(End,NegativeSentiment)

;1,64,65,$;Measurement;typeAttribute;general attribute for all measurements;0;;Entity(Measurement)
;1,65,$;UnitProperty;typeAttribute;attribute for the Unit property;0;;Entity(Measurement,Unit)
;1,65,$;ValueProperty;typeAttribute;attribute for measurement values;0;;Entity(Measurement,Value)
;1,33,37,60,$;FRUnit;typeAttribute;attribute for measurement units;0;;
;1,65,$;FRMeasurementBegin;typeAttribute;added for enabling path expansion;0;;Path(Begin,Measurement)
;1,65,$;FRMeasurementStop;typeAttribute;added for enabling path expansion;0;;Path(End,Measurement)
;1,33,37,65,$;FRNumberPlusUnit;typeAttribute;general attribute for all numbers plus units without space;0;;Entity(Measurement,Value,Unit)
;1,35,65;FRAge;typeAttribute;mark 'year' as age;0;;
;1,33,35,65;Ageindicator;typeAttribute;indicates the presence of an age;0;;
;1,37;FRPostmeas;typeAttribute;speficies a unit, e.g. 'de haut';0;;
;1,37,65;Measindicator;typeAttribute;indicates that the following number is a measurement;0;;
;1,65;FRInMeasSpan;typeAttribute;marks lexreps in a measurement span, to avoid a span being shortened by a later rule;0;;

