
/* Lexreps with B or E
;;B om;;SBegin;-;SVIgnoreCap;SVConj;SVCondition;


/* Lexreps for numbers
;;(.|)(0|1|2|3|4|5|6|7|8|9);;SVNum
;;(.|)(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9);;SVNum;
;;(.|)(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9);;SVNum;
;;(.|)(0|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9);;SVNum;
;;1(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9);;SVNum;SVYear;
;;(.|)2(2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9);;SVNum;
;;20(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9);;SVNum;SVYear;
;;21(0|1|2|3|4|5|6|7|8|9)(0|1|2|3|4|5|6|7|8|9);;SVNum;SVYear;

;;två;;SVNumber;
;;trehundra;;SVNumber;
;;fyrahundra;;SVNumber;
;;sexhundra;;SVNumber;
;;åttahundra;;SVNumber;
;;niohundra;;SVNumber;
;;tvåtusen;;SVNumber;
;;tretusen;;SVNumber;
;;fyratusen;;SVNumber;
;;femtusen;;SVNumber;
;;sextusen;;SVNumber;
;;sjutusen;;SVNumber;
;;åttatusen;;SVNumber;
;;niotusen;;SVNumber;
;;miljonen;;SVNumber;
;;miljoner;;SVNumber;
;;miljonerna;;SVNumber;
;;miljard;;SVNumber;
;;miljarder;;SVNumber;
;;en halv miljon;;SVNumber;
;;en halv miljard;;SVNumber;

;;(två|tre|fyra|fem|sex|sju|åtta|nio|tio|elva|tolv) och en halv;;SVNumber;
;;(två|tre|fyra|fem|sex|sju|åtta|nio|tio|elva|tolv) och ett halvt;;SVNumber;

;;bemantlades;;SVVerbPart;SVsVerbPart;
;;bemästrades;;SVVerbPart;SVsVerbPart;
;;bemyndigades;;SVVerbPart;SVsVerbPart;
;;benådades;;SVVerbPart;SVsVerbPart;
;;benades;;SVVerbPart;SVsVerbPart;
;;beordrades;;SVVerbPart;SVsVerbPart;
;;bepansrades;;SVVerbPart;SVsVerbPart;
;;beprisades;;SVVerbPart;SVsVerbPart;
;;bepudrades;;SVVerbPart;SVsVerbPart;
;;beräknades;;SVVerbPart;SVsVerbPart;
;;berättades;;SVVerbPart;SVsVerbPart;
;;berikades;;SVVerbPart;SVsVerbPart;
;;beriktigades;;SVVerbPart;SVsVerbPart;
;;berövades;;SVVerbPart;SVsVerbPart;
;;besannades;;SVVerbPart;SVsVerbPart;
;;beseglades;;SVVerbPart;SVsVerbPart;
;;besegrades;;SVVerbPart;SVsVerbPart;
;;besiktigades;;SVVerbPart;SVsVerbPart;
;;besjälades;;SVVerbPart;SVsVerbPart;
;;beskådades;;SVVerbPart;SVsVerbPart;
;;beskärmades;;SVVerbPart;SVsVerbPart;
;;beskattades;;SVVerbPart;SVsVerbPart;
;;beskickades;;SVVerbPart;SVsVerbPart;
;;beskuggades;;SVVerbPart;SVsVerbPart;
;;beskyddades;;SVVerbPart;SVsVerbPart;
;;beslutades;;SVVerbPart;SVsVerbPart;
;;besmittades;;SVVerbPart;SVsVerbPart;
;;besockrades;;SVVerbPart;SVsVerbPart;
;;besoldades;;SVVerbPart;SVsVerbPart;
;;besparades;;SVVerbPart;SVsVerbPart;
;;bespejades;;SVVerbPart;SVsVerbPart;
;;bespisades;;SVVerbPart;SVsVerbPart;
;;bespolades;;SVVerbPart;SVsVerbPart;
;;bespottades;;SVVerbPart;SVsVerbPart;
;;besprutades;;SVVerbPart;SVsVerbPart;
;;bestormades;;SVVerbPart;SVsVerbPart;
;;bestraffades;;SVVerbPart;SVsVerbPart;
;;bestrålades;;SVVerbPart;SVsVerbPart;
;;bestyckades;;SVVerbPart;SVsVerbPart;
;;besudlades;;SVVerbPart;SVsVerbPart;
;;besvarades;;SVVerbPart;SVsVerbPart;
;;betades;;SVVerbPart;SVsVerbPart;
;;betalades;;SVVerbPart;SVsVerbPart;
;;betalningssäkrades;;SVVerbPart;SVsVerbPart;
;;betecknades;;SVVerbPart;SVsVerbPart;
;;betitlades;;SVVerbPart;SVsVerbPart;
;;betittades;;SVVerbPart;SVsVerbPart;
;;betjänades;;SVVerbPart;SVsVerbPart;
;;betongerades;;SVVerbPart;SVsVerbPart;
;;beträffades;;SVVerbPart;SVsVerbPart;
;;betraktades;;SVVerbPart;SVsVerbPart;
;;betryggades;;SVVerbPart;SVsVerbPart;
;;betsades;;SVVerbPart;SVsVerbPart;
;;betslades;;SVVerbPart;SVsVerbPart;
;;betungades;;SVVerbPart;SVsVerbPart;
;;betvingades;;SVVerbPart;SVsVerbPart;
;;betvivlades;;SVVerbPart;SVsVerbPart;
;;betygades;;SVVerbPart;SVsVerbPart;
;;beundrades;;SVVerbPart;SVsVerbPart;
;;bevakades;;SVVerbPart;SVsVerbPart;
;;beväpnades;;SVVerbPart;SVsVerbPart;
;;bevarades;;SVVerbPart;SVsVerbPart;
;;bevärades;;SVVerbPart;SVsVerbPart;
;;bevärdigades;;SVVerbPart;SVsVerbPart;
;;bevattnades;;SVVerbPart;SVsVerbPart;
;;bevekades;;SVVerbPart;SVsVerbPart;
;;beviljades;;SVVerbPart;SVsVerbPart;
;;bevisades;;SVVerbPart;SVsVerbPart;
;;bevistades;;SVVerbPart;SVsVerbPart;
;;bevittnades;;SVVerbPart;SVsVerbPart;
;;bibringades;;SVVerbPart;SVsVerbPart;
;;bidades;;SVVerbPart;SVsVerbPart;
;;bifogades;;SVVerbPart;SVsVerbPart;
;;biktades;;SVVerbPart;SVsVerbPart;
;;bilades;;SVVerbPart;SVsVerbPart;
;;biograferades;;SVVerbPart;SVsVerbPart;
;;bisserades;;SVVerbPart;SVsVerbPart;
;;bitades;;SVVerbPart;SVsVerbPart;
;;bivackerades;;SVVerbPart;SVsVerbPart;
;;björnades;;SVVerbPart;SVsVerbPart;
;;bjussades;;SVVerbPart;SVsVerbPart;
;;bläckades;;SVVerbPart;SVsVerbPart;
;;bladades;;SVVerbPart;SVsVerbPart;
;;blädades;;SVVerbPart;SVsVerbPart;
;;bläddrades;;SVVerbPart;SVsVerbPart;
;;blåkopierades;;SVVerbPart;SVsVerbPart;
;;blancherades;;SVVerbPart;SVsVerbPart;
;;bländades;;SVVerbPart;SVsVerbPart;
;;blankades;;SVVerbPart;SVsVerbPart;
;;blankpolerades;;SVVerbPart;SVsVerbPart;
;;blästades;;SVVerbPart;SVsVerbPart;
;;blästrades;;SVVerbPart;SVsVerbPart;
;;bleknades;;SVVerbPart;SVsVerbPart;
;;blesserades;;SVVerbPart;SVsVerbPart;
;;blidkades;;SVVerbPart;SVsVerbPart;
;;blinderades;;SVVerbPart;SVsVerbPart;
;;blindpressades;;SVVerbPart;SVsVerbPart;
;;blingades;;SVVerbPart;SVsVerbPart;
;;blixtfotograferades;;SVVerbPart;SVsVerbPart;
;;blockades;;SVVerbPart;SVsVerbPart;
;;blockerades;;SVVerbPart;SVsVerbPart;
;;blodades;;SVVerbPart;SVsVerbPart;
;;blogades;;SVVerbPart;SVsVerbPart;
;;bloggades;;SVVerbPart;SVsVerbPart;
;;blommograferades;;SVVerbPart;SVsVerbPart;
;;blomstersmyckades;;SVVerbPart;SVsVerbPart;
;;blonderades;;SVVerbPart;SVsVerbPart;
;;blottades;;SVVerbPart;SVsVerbPart;
;;bluffades;;SVVerbPart;SVsVerbPart;
;;blyades;;SVVerbPart;SVsVerbPart;
;;boaserades;;SVVerbPart;SVsVerbPart;
;;bobbades;;SVVerbPart;SVsVerbPart;
;;bockades;;SVVerbPart;SVsVerbPart;
;;bogserades;;SVVerbPart;SVsVerbPart;
;;bojkottades;;SVVerbPart;SVsVerbPart;
;;bokades;;SVVerbPart;SVsVerbPart;
;;bokstaverades;;SVVerbPart;SVsVerbPart;
;;bolagiserades;;SVVerbPart;SVsVerbPart;
;;bollades;;SVVerbPart;SVsVerbPart;
;;bombarderades;;SVVerbPart;SVsVerbPart;
;;bommades;;SVVerbPart;SVsVerbPart;
;;bonades;;SVVerbPart;SVsVerbPart;
;;bondnekades;;SVVerbPart;SVsVerbPart;
;;bongades;;SVVerbPart;SVsVerbPart;
;;boniterades;;SVVerbPart;SVsVerbPart;
;;boostades;;SVVerbPart;SVsVerbPart;
;;bootades;;SVVerbPart;SVsVerbPart;
;;bordades;;SVVerbPart;SVsVerbPart;
;;borgades;;SVVerbPart;SVsVerbPart;
;;börjades;;SVVerbPart;SVsVerbPart;
;;borrades;;SVVerbPart;SVsVerbPart;
;;börsnoterades;;SVVerbPart;SVsVerbPart;
;;borstades;;SVVerbPart;SVsVerbPart;
;;bortaförlorades;;SVVerbPart;SVsVerbPart;
;;bortmonterades;;SVVerbPart;SVsVerbPart;
;;bortresonerades;;SVVerbPart;SVsVerbPart;
;;bortrövades;;SVVerbPart;SVsVerbPart;
;;bortskaffades;;SVVerbPart;SVsVerbPart;
;;botades;;SVVerbPart;SVsVerbPart;
;;bötades;;SVVerbPart;SVsVerbPart;
;;bottenrevades;;SVVerbPart;SVsVerbPart;
;;bottenskrapades;;SVVerbPart;SVsVerbPart;
;;boxades;;SVVerbPart;SVsVerbPart;
;;brädades;;SVVerbPart;SVsVerbPart;
;;bräddades;;SVVerbPart;SVsVerbPart;
;;brädfodrades;;SVVerbPart;SVsVerbPart;
;;brädseglades;;SVVerbPart;SVsVerbPart;
;;bråkades;;SVVerbPart;SVsVerbPart;
;;brämades;;SVVerbPart;SVsVerbPart;
;;brandhärjades;;SVVerbPart;SVsVerbPart;
;;brandskattades;;SVVerbPart;SVsVerbPart;
;;brännlackerades;;SVVerbPart;SVsVerbPart;
;;bräserades;;SVVerbPart;SVsVerbPart;
;;brassades;;SVVerbPart;SVsVerbPart;
;;breddades;;SVVerbPart;SVsVerbPart;
;;bremsades;;SVVerbPart;SVsVerbPart;
;;brevväxlades;;SVVerbPart;SVsVerbPart;
;;briefades;;SVVerbPart;SVsVerbPart;
;;briketterades;;SVVerbPart;SVsVerbPart;
;;bringades;;SVVerbPart;SVsVerbPart;
;;briserades;;SVVerbPart;SVsVerbPart;
;;broades;;SVVerbPart;SVsVerbPart;
;;bröades;;SVVerbPart;SVsVerbPart;
;;brödades;;SVVerbPart;SVsVerbPart;
;;broddades;;SVVerbPart;SVsVerbPart;
;;broderades;;SVVerbPart;SVsVerbPart;
;;bromerades;;SVVerbPart;SVsVerbPart;
;;bromsades;;SVVerbPart;SVsVerbPart;
;;bronserades;;SVVerbPart;SVsVerbPart;
;;brosslades;;SVVerbPart;SVsVerbPart;
;;brotschades;;SVVerbPart;SVsVerbPart;
;;brucklades;;SVVerbPart;SVsVerbPart;
;;brukades;;SVVerbPart;SVsVerbPart;
;;brunerades;;SVVerbPart;SVsVerbPart;
;;brutaliserades;;SVVerbPart;SVsVerbPart;
;;bubbades;;SVVerbPart;SVsVerbPart;
;;budades;;SVVerbPart;SVsVerbPart;
;;budgeterades;;SVVerbPart;SVsVerbPart;
;;buffades;;SVVerbPart;SVsVerbPart;
;;buffrades;;SVVerbPart;SVsVerbPart;
;;buklandades;;SVVerbPart;SVsVerbPart;
;;bultades;;SVVerbPart;SVsVerbPart;
;;bunkrades;;SVVerbPart;SVsVerbPart;
;;buntades;;SVVerbPart;SVsVerbPart;
;;burkades;;SVVerbPart;SVsVerbPart;
;;buskades;;SVVerbPart;SVsVerbPart;
;;bussades;;SVVerbPart;SVsVerbPart;
;;busvisslades;;SVVerbPart;SVsVerbPart;
;;buteljerades;;SVVerbPart;SVsVerbPart;
;;byråkratiserades;;SVVerbPart;SVsVerbPart;
;;camouflerades;;SVVerbPart;SVsVerbPart;
;;carpades;;SVVerbPart;SVsVerbPart;
;;caterades;;SVVerbPart;SVsVerbPart;
;;cederades;;SVVerbPart;SVsVerbPart;
;;celebrerades;;SVVerbPart;SVsVerbPart;
;;cementades;;SVVerbPart;SVsVerbPart;
;;cementerades;;SVVerbPart;SVsVerbPart;
;;censurerades;;SVVerbPart;SVsVerbPart;
;;centrades;;SVVerbPart;SVsVerbPart;
;;centraliserades;;SVVerbPart;SVsVerbPart;
;;centrerades;;SVVerbPart;SVsVerbPart;
;;centrifugerades;;SVVerbPart;SVsVerbPart;
;;cernerades;;SVVerbPart;SVsVerbPart;
;;certifierades;;SVVerbPart;SVsVerbPart;
;;chargerades;;SVVerbPart;SVsVerbPart;
;;charmades;;SVVerbPart;SVsVerbPart;
;;charmerades;;SVVerbPart;SVsVerbPart;
;;chartrades;;SVVerbPart;SVsVerbPart;
;;checkades;;SVVerbPart;SVsVerbPart;
;;chevroterades;;SVVerbPart;SVsVerbPart;
;;chiffrerades;;SVVerbPart;SVsVerbPart;
;;chikanerades;;SVVerbPart;SVsVerbPart;
;;chockades;;SVVerbPart;SVsVerbPart;
;;chockbehandlades;;SVVerbPart;SVsVerbPart;
;;chockbeskattades;;SVVerbPart;SVsVerbPart;
;;chockerades;;SVVerbPart;SVsVerbPart;
;;chokades;;SVVerbPart;SVsVerbPart;
;;cirkulerades;;SVVerbPart;SVsVerbPart;
;;ciselerades;;SVVerbPart;SVsVerbPart;
;;citerades;;SVVerbPart;SVsVerbPart;
;;clearades;;SVVerbPart;SVsVerbPart;
;;covrades;;SVVerbPart;SVsVerbPart;
;;curaterades;;SVVerbPart;SVsVerbPart;
;;curerades;;SVVerbPart;SVsVerbPart;
;;curlades;;SVVerbPart;SVsVerbPart;
;;cyklades;;SVVerbPart;SVsVerbPart;
;;daddades;;SVVerbPart;SVsVerbPart;
;;däggades;;SVVerbPart;SVsVerbPart;
;;dagtecknades;;SVVerbPart;SVsVerbPart;
;;dammades;;SVVerbPart;SVsVerbPart;
;;dammtorkades;;SVVerbPart;SVsVerbPart;
;;dampades;;SVVerbPart;SVsVerbPart;
;;danades;;SVVerbPart;SVsVerbPart;
;;dånades;;SVVerbPart;SVsVerbPart;
;;dårades;;SVVerbPart;SVsVerbPart;
;;daskades;;SVVerbPart;SVsVerbPart;
;;databehandlades;;SVVerbPart;SVsVerbPart;
;;daterades;;SVVerbPart;SVsVerbPart;
;;datoriserades;;SVVerbPart;SVsVerbPart;
;;datorsimulerades;;SVVerbPart;SVsVerbPart;
;;datumparkerades;;SVVerbPart;SVsVerbPart;
;;dävnades;;SVVerbPart;SVsVerbPart;
;;deaktiverades;;SVVerbPart;SVsVerbPart;
;;debarkerades;;SVVerbPart;SVsVerbPart;
;;debatterades;;SVVerbPart;SVsVerbPart;
;;debiterades;;SVVerbPart;SVsVerbPart;
;;decentraliserades;;SVVerbPart;SVsVerbPart;
;;dechiffrerades;;SVVerbPart;SVsVerbPart;
;;decimerades;;SVVerbPart;SVsVerbPart;
;;dedicerades;;SVVerbPart;SVsVerbPart;
;;dedikerades;;SVVerbPart;SVsVerbPart;
;;deducerades;;SVVerbPart;SVsVerbPart;
;;defenestrerades;;SVVerbPart;SVsVerbPart;
;;defilerades;;SVVerbPart;SVsVerbPart;
;;definierades;;SVVerbPart;SVsVerbPart;
;;deflorerades;;SVVerbPart;SVsVerbPart;
;;deformerades;;SVVerbPart;SVsVerbPart;
;;degenererades;;SVVerbPart;SVsVerbPart;
;;degraderades;;SVVerbPart;SVsVerbPart;
;;dejtades;;SVVerbPart;SVsVerbPart;
;;dekanterades;;SVVerbPart;SVsVerbPart;
;;dekapiterades;;SVVerbPart;SVsVerbPart;
;;deklamerades;;SVVerbPart;SVsVerbPart;
;;deklarerades;;SVVerbPart;SVsVerbPart;
;;deklasserades;;SVVerbPart;SVsVerbPart;
;;deklinerades;;SVVerbPart;SVsVerbPart;
;;dekorerades;;SVVerbPart;SVsVerbPart;
;;dekouragerades;;SVVerbPart;SVsVerbPart;
;;dekreterades;;SVVerbPart;SVsVerbPart;
;;delbetalades;;SVVerbPart;SVsVerbPart;
;;delegerades;;SVVerbPart;SVsVerbPart;
;;delfinansierades;;SVVerbPart;SVsVerbPart;
;;demades;;SVVerbPart;SVsVerbPart;
;;demaskerades;;SVVerbPart;SVsVerbPart;
;;dementerades;;SVVerbPart;SVsVerbPart;
;;demilitariserades;;SVVerbPart;SVsVerbPart;
;;demissionerades;;SVVerbPart;SVsVerbPart;
;;demobiliserades;;SVVerbPart;SVsVerbPart;
;;demokratiserades;;SVVerbPart;SVsVerbPart;
;;demolerades;;SVVerbPart;SVsVerbPart;
;;demoniserades;;SVVerbPart;SVsVerbPart;
;;demonstrerades;;SVVerbPart;SVsVerbPart;
;;demonterades;;SVVerbPart;SVsVerbPart;
;;demoraliserades;;SVVerbPart;SVsVerbPart;
;;denaturaliserades;;SVVerbPart;SVsVerbPart;
;;denaturerades;;SVVerbPart;SVsVerbPart;
;;denoterades;;SVVerbPart;SVsVerbPart;
;;denuderades;;SVVerbPart;SVsVerbPart;
;;deodoriserades;;SVVerbPart;SVsVerbPart;
;;depatrierades;;SVVerbPart;SVsVerbPart;
;;depenserades;;SVVerbPart;SVsVerbPart;
;;deplacerades;;SVVerbPart;SVsVerbPart;
;;deponerades;;SVVerbPart;SVsVerbPart;
;;deporterades;;SVVerbPart;SVsVerbPart;
;;deprecierades;;SVVerbPart;SVsVerbPart;
;;derangerades;;SVVerbPart;SVsVerbPart;
;;deriverades;;SVVerbPart;SVsVerbPart;
;;desarmerades;;SVVerbPart;SVsVerbPart;
;;desavouerades;;SVVerbPart;SVsVerbPart;
;;desensibiliserades;;SVVerbPart;SVsVerbPart;
;;designades;;SVVerbPart;SVsVerbPart;
;;designerades;;SVVerbPart;SVsVerbPart;
;;desinfekterades;;SVVerbPart;SVsVerbPart;
;;desinficerades;;SVVerbPart;SVsVerbPart;
;;desinformerades;;SVVerbPart;SVsVerbPart;
;;desorganiserades;;SVVerbPart;SVsVerbPart;
;;destabiliserades;;SVVerbPart;SVsVerbPart;
;;destillerades;;SVVerbPart;SVsVerbPart;
;;destinerades;;SVVerbPart;SVsVerbPart;
;;destruerades;;SVVerbPart;SVsVerbPart;
;;detacherades;;SVVerbPart;SVsVerbPart;
;;detaljgranskades;;SVVerbPart;SVsVerbPart;
;;detaljreglerades;;SVVerbPart;SVsVerbPart;
;;detekterades;;SVVerbPart;SVsVerbPart;
;;determinerades;;SVVerbPart;SVsVerbPart;
;;detonerades;;SVVerbPart;SVsVerbPart;
;;detroniserades;;SVVerbPart;SVsVerbPart;
;;devalverades;;SVVerbPart;SVsVerbPart;
;;diades;;SVVerbPart;SVsVerbPart;
;;diagnosticerades;;SVVerbPart;SVsVerbPart;
;;diagnostiserades;;SVVerbPart;SVsVerbPart;
;;dialyserades;;SVVerbPart;SVsVerbPart;
;;dibblades;;SVVerbPart;SVsVerbPart;
;;differentierades;;SVVerbPart;SVsVerbPart;
;;diffunderades;;SVVerbPart;SVsVerbPart;
;;diftongerades;;SVVerbPart;SVsVerbPart;
;;digererades;;SVVerbPart;SVsVerbPart;
;;diggades;;SVVerbPart;SVsVerbPart;
;;dikades;;SVVerbPart;SVsVerbPart;
;;diktades;;SVVerbPart;SVsVerbPart;
;;dikterades;;SVVerbPart;SVsVerbPart;
;;dimensionerades;;SVVerbPart;SVsVerbPart;
;;diplomerades;;SVVerbPart;SVsVerbPart;
;;dippades;;SVVerbPart;SVsVerbPart;
;;dirigerades;;SVVerbPart;SVsVerbPart;
;;disambiguerades;;SVVerbPart;SVsVerbPart;
;;disharmonierades;;SVVerbPart;SVsVerbPart;
;;diskades;;SVVerbPart;SVsVerbPart;
;;diskonterades;;SVVerbPart;SVsVerbPart;
;;diskrediterades;;SVVerbPart;SVsVerbPart;
;;diskriminerades;;SVVerbPart;SVsVerbPart;
;;diskuterades;;SVVerbPart;SVsVerbPart;
;;diskvalificerades;;SVVerbPart;SVsVerbPart;
;;dispascherades;;SVVerbPart;SVsVerbPart;
;;dispenserades;;SVVerbPart;SVsVerbPart;
;;dispergerades;;SVVerbPart;SVsVerbPart;
;;disputerades;;SVVerbPart;SVsVerbPart;
;;dissades;;SVVerbPart;SVsVerbPart;
;;dissekerades;;SVVerbPart;SVsVerbPart;
;;dissimilerades;;SVVerbPart;SVsVerbPart;
;;dissocierades;;SVVerbPart;SVsVerbPart;
;;distanserades;;SVVerbPart;SVsVerbPart;
;;distribuerades;;SVVerbPart;SVsVerbPart;
;;divergerades;;SVVerbPart;SVsVerbPart;
;;diversifierades;;SVVerbPart;SVsVerbPart;
;;dividerades;;SVVerbPart;SVsVerbPart;
;;djuplodades;;SVVerbPart;SVsVerbPart;
;;dna-testades;;SVVerbPart;SVsVerbPart;
;;docerades;;SVVerbPart;SVsVerbPart;
;;dockades;;SVVerbPart;SVsVerbPart;
;;dödades;;SVVerbPart;SVsVerbPart;
;;dödförklarades;;SVVerbPart;SVsVerbPart;
;;dödsstörtades;;SVVerbPart;SVsVerbPart;
;;doftades;;SVVerbPart;SVsVerbPart;
;;doftmarkerades;;SVVerbPart;SVsVerbPart;
;;dogmatiserades;;SVVerbPart;SVsVerbPart;
;;doktorerades;;SVVerbPart;SVsVerbPart;
;;dokumenterades;;SVVerbPart;SVsVerbPart;
;;domesticerades;;SVVerbPart;SVsVerbPart;
;;domicilierades;;SVVerbPart;SVsVerbPart;
;;dominerades;;SVVerbPart;SVsVerbPart;
;;domnades;;SVVerbPart;SVsVerbPart;
;;dompterades;;SVVerbPart;SVsVerbPart;
;;donerades;;SVVerbPart;SVsVerbPart;
;;donkades;;SVVerbPart;SVsVerbPart;
;;dopades;;SVVerbPart;SVsVerbPart;
;;doppades;;SVVerbPart;SVsVerbPart;
;;dörjades;;SVVerbPart;SVsVerbPart;
;;doserades;;SVVerbPart;SVsVerbPart;
;;dosserades;;SVVerbPart;SVsVerbPart;
;;doterades;;SVVerbPart;SVsVerbPart;
;;dövades;;SVVerbPart;SVsVerbPart;
;;drabbades;;SVVerbPart;SVsVerbPart;
;;dragerades;;SVVerbPart;SVsVerbPart;
;;draggades;;SVVerbPart;SVsVerbPart;
;;dramatiserades;;SVVerbPart;SVsVerbPart;
;;dränerades;;SVVerbPart;SVsVerbPart;
;;draperades;;SVVerbPart;SVsVerbPart;
;;drattades;;SVVerbPart;SVsVerbPart;
;;drejades;;SVVerbPart;SVsVerbPart;
;;dresserades;;SVVerbPart;SVsVerbPart;
;;drevades;;SVVerbPart;SVsVerbPart;
;;dribblades;;SVVerbPart;SVsVerbPart;
;;driftades;;SVVerbPart;SVsVerbPart;
;;drillades;;SVVerbPart;SVsVerbPart;
;;drogades;;SVVerbPart;SVsVerbPart;
;;drogtestades;;SVVerbPart;SVsVerbPart;
;;droppades;;SVVerbPart;SVsVerbPart;
;;drunknades;;SVVerbPart;SVsVerbPart;
;;dryftades;;SVVerbPart;SVsVerbPart;
;;duades;;SVVerbPart;SVsVerbPart;
;;dubbades;;SVVerbPart;SVsVerbPart;
;;dubbelbeskattades;;SVVerbPart;SVsVerbPart;
;;dubbelexponerades;;SVVerbPart;SVsVerbPart;
;;dubbelklickades;;SVVerbPart;SVsVerbPart;
;;dubbelkollades;;SVVerbPart;SVsVerbPart;
;;dubbelpanerades;;SVVerbPart;SVsVerbPart;
;;dubblades;;SVVerbPart;SVsVerbPart;
;;dubblerades;;SVVerbPart;SVsVerbPart;
;;dukades;;SVVerbPart;SVsVerbPart;
;;dumpades;;SVVerbPart;SVsVerbPart;
;;dunkades;;SVVerbPart;SVsVerbPart;
;;dunstades;;SVVerbPart;SVsVerbPart;
;;duperades;;SVVerbPart;SVsVerbPart;
;;duplicerades;;SVVerbPart;SVsVerbPart;
;;duschades;;SVVerbPart;SVsVerbPart;
;;dyrkades;;SVVerbPart;SVsVerbPart;
;;ederades;;SVVerbPart;SVsVerbPart;
;;effacerades;;SVVerbPart;SVsVerbPart;
;;effektiverades;;SVVerbPart;SVsVerbPart;
;;effektiviserades;;SVVerbPart;SVsVerbPart;
;;effektuerades;;SVVerbPart;SVsVerbPart;
;;efterapades;;SVVerbPart;SVsVerbPart;
;;efterbehandlades;;SVVerbPart;SVsVerbPart;
;;efterbildades;;SVVerbPart;SVsVerbPart;
;;efterdaterades;;SVVerbPart;SVsVerbPart;
;;efterdebiterades;;SVVerbPart;SVsVerbPart;
;;efterforskades;;SVVerbPart;SVsVerbPart;
;;efterhärmades;;SVVerbPart;SVsVerbPart;
;;efterlämnades;;SVVerbPart;SVsVerbPart;
;;efterliknades;;SVVerbPart;SVsVerbPart;
;;eftermognades;;SVVerbPart;SVsVerbPart;
;;efterrationaliserades;;SVVerbPart;SVsVerbPart;
;;efterstavades;;SVVerbPart;SVsVerbPart;
;;eftersträvades;;SVVerbPart;SVsVerbPart;
;;eftersynkroniserades;;SVVerbPart;SVsVerbPart;
;;eftertaxerades;;SVVerbPart;SVsVerbPart;
;;eftertraktades;;SVVerbPart;SVsVerbPart;
;;egaliserades;;SVVerbPart;SVsVerbPart;
;;eggades;;SVVerbPart;SVsVerbPart;
;;egoboostades;;SVVerbPart;SVsVerbPart;
;;ekades;;SVVerbPart;SVsVerbPart;
;;ekfatslagrades;;SVVerbPart;SVsVerbPart;
;;ekiperades;;SVVerbPart;SVsVerbPart;
;;eklärerades;;SVVerbPart;SVsVerbPart;
;;eklaterades;;SVVerbPart;SVsVerbPart;
;;ekolodades;;SVVerbPart;SVsVerbPart;
;;ekonomiserades;;SVVerbPart;SVsVerbPart;
;;ekvilibrerades;;SVVerbPart;SVsVerbPart;
;;elaborerades;;SVVerbPart;SVsVerbPart;
;;elastiserades;;SVVerbPart;SVsVerbPart;
;;eldades;;SVVerbPart;SVsVerbPart;
;;eldhärjades;;SVVerbPart;SVsVerbPart;
;;eldsäkrades;;SVVerbPart;SVsVerbPart;
;;elektrificerades;;SVVerbPart;SVsVerbPart;
;;elektrifierades;;SVVerbPart;SVsVerbPart;
;;elektriserades;;SVVerbPart;SVsVerbPart;
;;eliderades;;SVVerbPart;SVsVerbPart;
;;eliminerades;;SVVerbPart;SVsVerbPart;
;;eloxerades;;SVVerbPart;SVsVerbPart;
;;eluderades;;SVVerbPart;SVsVerbPart;
;;eluerades;;SVVerbPart;SVsVerbPart;
;;e-mailades;;SVVerbPart;SVsVerbPart;
;;emaljerades;;SVVerbPart;SVsVerbPart;
;;emanciperades;;SVVerbPart;SVsVerbPart;
;;emballerades;;SVVerbPart;SVsVerbPart;
;;embarkerades;;SVVerbPart;SVsVerbPart;
;;embellerades;;SVVerbPart;SVsVerbPart;
;;emenderades;;SVVerbPart;SVsVerbPart;
;;emigrerades;;SVVerbPart;SVsVerbPart;
;;emitterades;;SVVerbPart;SVsVerbPart;
;;emotionaliserades;;SVVerbPart;SVsVerbPart;
;;emulgerades;;SVVerbPart;SVsVerbPart;
;;enades;;SVVerbPart;SVsVerbPart;
;;endosserades;;SVVerbPart;SVsVerbPart;
;;enerverades;;SVVerbPart;SVsVerbPart;
;;enkeltecknades;;SVVerbPart;SVsVerbPart;
;;enklades;;SVVerbPart;SVsVerbPart;
;;enleverades;;SVVerbPart;SVsVerbPart;
;;enrollerades;;SVVerbPart;SVsVerbPart;
;;ensades;;SVVerbPart;SVsVerbPart;
;;ensilerades;;SVVerbPart;SVsVerbPart;
;;entledigades;;SVVerbPart;SVsVerbPart;
;;entusiasmerades;;SVVerbPart;SVsVerbPart;
;;epilerades;;SVVerbPart;SVsVerbPart;
;;epostades;;SVVerbPart;SVsVerbPart;
;;e-postades;;SVVerbPart;SVsVerbPart;
;;erfordrades;;SVVerbPart;SVsVerbPart;
;;erigerades;;SVVerbPart;SVsVerbPart;
;;eroderades;;SVVerbPart;SVsVerbPart;
;;erotiserades;;SVVerbPart;SVsVerbPart;
