


/* Variants of unified labels
;1,70,$;RUNegBCon;typeBeginConcept;BeginConcept as Negation marker, extra label next to BCon;0;;
;1,65,70;RUNegComp;typeAmbiguous;extra label for comparative after 'ne';0;;
;1,40,70,$;RUNegCon;typeConcept;negation marker as concept;0;;
;1,38,40,66,70,$;RUNegPR;typePathRelevant;negation marker as pathrelevant;0;;
;1,70;RUNegPR_part;typeAmbiguous;part of negation marker as pathrelevant;0;;
;1,60,66,70;RUNegPred;typeRelation;predicate as Negation marker;0;;
;1,70;RUNegPrep;typeRelation;preposition as Negation marker: 'without';0;;
;1,38,60,65,66,70,80,$;RUNegRel;typeRelation;negation marker as relation;0;;
;1,8,40,70,80,$;RUNegRelpron;typeRelation;relative pronouns that serve as negation stop;0;;
;1,40,$;RUNem;typeAmbiguous;specific word 'nem' (meaning 'about him'/'mute');0;;
;1,40,$;RUNeskolko;typeAmbiguous;specific word 'neskolko' (meaning 'some'/'a bit');0;;
;1,38,40,65,70,$;RUNi;typeAmbiguous;specific word 'ni' (meaning 'nor');0;;
;1,38,39,40,65,70,$;RUNikakoy;typeBeginConcept;specific word 'nikakoy' (meaning 'not any');0;;
;1,40,65;RUNoBCon;typeConcept;this word cannot be beginconcept;0;;
;1,40,60,65,66,70,$;RUNRPron;typeAmbiguous;nonrelevant pronouns;0;;
;1,38,40,65,70,$;RUNum;typeConcept;cardinal number;0;;
;1,39,40,$;RUObrazom;typeAmbiguous;specific word 'obrazom' (meaning 'in ... way' as adverb);0;;
;1,40,$;RUOchota;typeAmbiguous;specific word 'okhota' (meaning 'feel like'/'hunting');0;;
;1,40,65,$;RUOdin;typeAmbiguous;specific word 'odin, odnogo,...';0;;
;1,40,$;RUOkolo;typeAmbiguous;specific word 'okolo' (meaning 'close to'/'almost');0;;
;1,38,40,$;RUOrdNum;typeConcept;ordinal number (a.o. in time expressions);0;;
;1,40,$;RUOsobenno;typeAmbiguous;specific word 'osobenno' (meaning 'especially');0;;
;1,40,$;RUOtnositelno;typeAmbiguous;specific word 'otnositelno' (meaning 'relatively'/'concerning');0;;
;1,40,60,65,66,70,$;RUPart;typeRelation;participle;0;;
;1,38,40,50,$;RUPartActpf;typeAmbiguous;active past participle;0;;
;1,38,40,$;RUPartAdj;typeAmbiguous;participle or adjective;0;;
;1,40,$;RUPartAdjCon;typeAmbiguous;participle or adjective or noun;0;;
;1,40;RUPartTime;typeConcept;can be part of a time indication;0;;
;1,38,40,50,65,66,70,80,$;RUPerspron;typePathRelevant;personal pronoun;0;;
;1,39;RUPlusAcc;typeRelation;word that is followed by an accusative case;0;;
;1,39;RUPlusAcc/Prepos;typeAmbiguous;word that is followed by an accusative or prepostional case;0;;
;1,39,40;RUPlusGen;typeAmbiguous;word that is followed by a genitive;0;;
;1,40,$;RUPoka;typeAmbiguous;specific word 'poka' (meaning 'bye'/'still');0;;
;1,38,39,40,50,60,65,70,80,$;RUPosspron;typePathRelevant;possessive pronoun;0;;
;1,40,$;RUPosspronGenMN;typeOther;possessive pronoun genitive masculine/neuter;0;;
;1,40,$;RUPravda;typeAmbiguous;specific word 'pravda' (meaning 'truth'/'it is true');0;;
;1,40,60,65,66,70,80,$;RUPred;typeRelation;predicate;0;;
